Time,CH1
0.0,3.9752812
2.0E-6,3.9752812
4.0E-6,3.9752812
6.0E-6,3.9752812
8.0E-6,3.9752812
1.0E-5,3.9752812
1.2E-5,3.9752812
1.4E-5,3.9752812
1.6E-5,3.9752812
1.8E-5,3.9752812
2.0E-5,3.9752812
2.2E-5,3.9752812
2.4E-5,3.9752812
2.6E-5,3.9752812
2.8E-5,3.9752812
3.0E-5,3.9752812
3.2E-5,3.9752812
3.4E-5,3.9752812
3.6E-5,3.9752812
3.8E-5,3.9752812
4.0E-5,3.9752812
4.2E-5,3.9752812
4.4E-5,3.9752812
4.6E-5,3.9752812
4.8E-5,3.9752812
5.0E-5,3.9752812
5.2E-5,3.9752812
5.4E-5,3.9752812
5.6E-5,3.9752812
5.8E-5,3.9752812
6.0E-5,3.9752812
6.2E-5,3.9752812
6.4E-5,3.9752812
6.6E-5,3.9752812
6.8E-5,3.9752812
7.0E-5,3.9752812
7.2E-5,3.9752812
7.4E-5,3.9752812
7.6E-5,3.9752812
7.8E-5,3.9752812
8.0E-5,3.9752812
8.2E-5,3.9752812
8.4E-5,3.9752812
8.6E-5,3.9752812
8.8E-5,3.9752812
9.0E-5,3.9752812
9.2E-5,3.9752812
9.4E-5,3.9752812
9.6E-5,3.9752812
9.8E-5,3.9752812
1.0E-4,3.9752812
1.02E-4,3.9752812
1.04E-4,3.9752812
1.06E-4,3.9752812
1.08E-4,3.9752812
1.1E-4,3.9752812
1.12E-4,3.9752812
1.14E-4,3.9752812
1.16E-4,4.0215135
1.17999996E-4,2.727035
1.2E-4,2.727035
1.22E-4,2.727035
1.24E-4,2.727035
1.26E-4,2.727035
1.28E-4,2.727035
1.3E-4,2.727035
1.32E-4,2.727035
1.34E-4,2.727035
1.36E-4,2.6808028
1.38E-4,2.6808028
1.4E-4,2.6808028
1.42E-4,2.6808028
1.44E-4,2.6808028
1.46E-4,2.6808028
1.48E-4,2.6808028
1.4999999E-4,2.6808028
1.52E-4,2.6808028
1.54E-4,2.6808028
1.56E-4,2.6808028
1.58E-4,2.6808028
1.6E-4,2.6808028
1.62E-4,2.6808028
1.64E-4,2.6808028
1.66E-4,2.6808028
1.68E-4,2.6808028
1.7E-4,2.6808028
1.72E-4,2.6808028
1.74E-4,2.6808028
1.76E-4,2.6808028
1.78E-4,2.6808028
1.8E-4,2.6808028
1.82E-4,2.6808028
1.84E-4,2.6808028
1.86E-4,2.6808028
1.88E-4,2.6808028
1.9E-4,2.6808028
1.92E-4,2.6808028
1.94E-4,2.6808028
1.96E-4,2.6808028
1.98E-4,2.126027
2.0E-4,1.4325566
2.02E-4,1.4325566
2.04E-4,1.4325566
2.06E-4,1.4325566
2.08E-4,1.4325566
2.1E-4,1.4325566
2.12E-4,1.4325566
2.14E-4,1.4325566
2.16E-4,1.4325566
2.18E-4,1.4325566
2.2E-4,1.4325566
2.22E-4,1.4325566
2.24E-4,1.4325566
2.26E-4,1.4325566
2.28E-4,1.4325566
2.3E-4,1.4325566
2.32E-4,1.4325566
2.34E-4,1.4325566
2.3599999E-4,1.4325566
2.38E-4,1.3863249
2.4E-4,1.3863249
2.42E-4,1.3863249
2.44E-4,1.3863249
2.46E-4,1.3863249
2.48E-4,1.3863249
2.5E-4,1.3863249
2.52E-4,1.3863249
2.54E-4,1.3863249
2.56E-4,1.3863249
2.58E-4,1.3863249
2.6E-4,1.3863249
2.62E-4,1.3863249
2.64E-4,1.3863249
2.66E-4,1.3863249
2.68E-4,1.3863249
2.7E-4,1.3863249
2.72E-4,1.3863249
2.74E-4,1.3863249
2.76E-4,1.3863249
2.78E-4,1.3863249
2.8E-4,0.36923456
2.82E-4,0.13807821
2.84E-4,0.13807821
2.86E-4,0.13807821
2.88E-4,0.13807821
2.9E-4,0.13807821
2.92E-4,0.13807821
2.94E-4,0.13807821
2.96E-4,0.13807821
2.98E-4,0.13807821
2.9999999E-4,0.13807821
3.02E-4,0.091846466
3.04E-4,0.13807821
3.06E-4,0.091846466
3.08E-4,0.091846466
3.1E-4,0.091846466
3.12E-4,0.091846466
3.14E-4,0.091846466
3.16E-4,0.091846466
3.18E-4,0.091846466
3.2E-4,0.091846466
3.22E-4,0.091846466
3.24E-4,0.091846466
3.26E-4,0.091846466
3.28E-4,0.091846466
3.3E-4,0.091846466
3.32E-4,0.091846466
3.34E-4,0.091846466
3.36E-4,0.091846466
3.38E-4,0.091846466
3.4E-4,0.091846466
3.4199998E-4,0.091846466
3.44E-4,0.091846466
3.46E-4,0.091846466
3.48E-4,0.091846466
3.5E-4,0.091846466
3.52E-4,0.091846466
3.54E-4,0.091846466
3.56E-4,0.091846466
3.58E-4,0.091846466
3.6E-4,0.091846466
3.62E-4,0.091846466
3.64E-4,0.091846466
3.66E-4,0.091846466
3.68E-4,0.091846466
3.7E-4,0.091846466
3.72E-4,0.091846466
3.74E-4,0.091846466
3.76E-4,0.091846466
3.78E-4,0.091846466
3.8E-4,0.091846466
3.82E-4,0.091846466
3.84E-4,0.091846466
3.86E-4,0.091846466
3.88E-4,0.091846466
3.9E-4,0.091846466
3.92E-4,0.091846466
3.94E-4,0.091846466
3.96E-4,0.091846466
3.98E-4,0.091846466
4.0E-4,0.091846466
4.02E-4,0.091846466
4.04E-4,0.091846466
4.06E-4,0.091846466
4.08E-4,0.091846466
4.1E-4,0.091846466
4.12E-4,0.091846466
4.14E-4,0.091846466
4.16E-4,0.091846466
4.18E-4,0.091846466
4.2E-4,0.091846466
4.22E-4,0.091846466
4.24E-4,0.091846466
4.26E-4,0.091846466
4.28E-4,0.091846466
4.3E-4,0.091846466
4.32E-4,0.091846466
4.34E-4,0.091846466
4.36E-4,0.091846466
4.38E-4,0.091846466
4.4E-4,0.091846466
4.42E-4,0.091846466
4.44E-4,0.091846466
4.46E-4,0.091846466
4.48E-4,0.091846466
4.5E-4,0.091846466
4.52E-4,0.091846466
4.54E-4,0.091846466
4.56E-4,0.091846466
4.58E-4,0.091846466
4.6E-4,0.091846466
4.62E-4,0.091846466
4.64E-4,0.091846466
4.66E-4,0.091846466
4.68E-4,0.091846466
4.7E-4,1.2938623
4.7199999E-4,1.3400936
4.74E-4,1.3400936
4.76E-4,1.3400936
4.78E-4,1.3863249
4.8E-4,1.3863249
4.82E-4,1.3863249
4.84E-4,1.3863249
4.86E-4,1.3863249
4.88E-4,1.3863249
4.9E-4,1.3863249
4.92E-4,1.3863249
4.94E-4,1.3863249
4.96E-4,1.3863249
4.98E-4,1.3863249
5.0E-4,1.3863249
5.02E-4,1.3863249
5.04E-4,1.3863249
5.06E-4,1.3863249
5.08E-4,1.3863249
5.1E-4,1.3863249
5.12E-4,1.3863249
5.14E-4,1.3863249
5.16E-4,1.3863249
5.18E-4,1.3863249
5.2E-4,1.3863249
5.22E-4,1.3863249
5.24E-4,1.3863249
5.26E-4,1.3863249
5.28E-4,1.3863249
5.3E-4,1.3863249
5.32E-4,1.3863249
5.34E-4,1.3863249
5.36E-4,1.3863249
5.38E-4,1.3863249
5.4E-4,1.3863249
5.42E-4,1.3863249
5.44E-4,1.3863249
5.46E-4,1.3863249
5.48E-4,1.3863249
5.5E-4,1.4325566
5.52E-4,2.6345725
5.54E-4,2.6345725
5.56E-4,2.6345725
5.58E-4,2.6345725
5.6E-4,2.6345725
5.62E-4,2.6345725
5.64E-4,2.6345725
5.66E-4,2.6345725
5.68E-4,2.6808028
5.7E-4,2.6808028
5.72E-4,2.6808028
5.74E-4,2.6808028
5.76E-4,2.6808028
5.78E-4,2.6808028
5.8E-4,2.6808028
5.82E-4,2.6808028
5.84E-4,2.6808028
5.86E-4,2.6808028
5.88E-4,2.6808028
5.9E-4,2.6808028
5.92E-4,2.6808028
5.94E-4,2.6808028
5.96E-4,2.6808028
5.98E-4,2.6808028
5.9999997E-4,2.6808028
6.02E-4,2.6808028
6.04E-4,2.6808028
6.06E-4,2.6808028
6.08E-4,2.6808028
6.1E-4,2.6808028
6.12E-4,2.6808028
6.14E-4,2.6808028
6.16E-4,2.6808028
6.18E-4,2.6808028
6.2E-4,2.6808028
6.22E-4,2.6808028
6.24E-4,2.6808028
6.26E-4,2.6808028
6.28E-4,2.6808028
6.3E-4,2.6808028
6.32E-4,3.420505
6.34E-4,3.92905
6.36E-4,3.92905
6.38E-4,3.92905
6.4E-4,3.92905
6.42E-4,3.9752812
6.44E-4,3.9752812
6.46E-4,3.9752812
6.48E-4,3.9752812
6.5E-4,3.9752812
6.52E-4,3.9752812
6.54E-4,3.9752812
6.56E-4,3.9752812
6.58E-4,3.9752812
6.6E-4,3.9752812
6.62E-4,3.9752812
6.64E-4,3.9752812
6.66E-4,3.9752812
6.68E-4,3.9752812
6.7E-4,3.9752812
6.72E-4,3.9752812
6.74E-4,3.9752812
6.76E-4,3.9752812
6.78E-4,3.9752812
6.8E-4,3.9752812
6.82E-4,3.9752812
6.8399997E-4,3.9752812
6.86E-4,3.9752812
6.88E-4,3.9752812
6.9E-4,3.9752812
6.92E-4,3.9752812
6.94E-4,3.9752812
6.96E-4,3.9752812
6.98E-4,3.9752812
7.0E-4,3.9752812
7.02E-4,3.9752812
7.04E-4,3.9752812
7.06E-4,3.9752812
7.08E-4,3.9752812
7.1E-4,3.9752812
7.12E-4,3.9752812
7.14E-4,3.9752812
7.16E-4,3.9752812
7.18E-4,3.9752812
7.2E-4,3.9752812
7.22E-4,3.9752812
7.24E-4,3.9752812
7.26E-4,3.9752812
7.28E-4,3.9752812
7.2999997E-4,3.9752812
7.32E-4,3.9752812
7.34E-4,3.9752812
7.36E-4,3.9752812
7.38E-4,3.9752812
7.4E-4,3.9752812
7.42E-4,3.9752812
7.44E-4,3.9752812
7.46E-4,3.9752812
7.48E-4,3.9752812
7.5E-4,3.9752812
7.52E-4,3.9752812
7.54E-4,3.9752812
7.56E-4,3.9752812
7.58E-4,3.9752812
7.6E-4,3.9752812
7.62E-4,3.9752812
7.64E-4,3.9752812
7.66E-4,3.9752812
7.68E-4,3.9752812
7.7E-4,3.9752812
7.72E-4,3.9752812
7.74E-4,3.9752812
7.76E-4,3.9752812
7.78E-4,3.9752812
7.8E-4,3.9752812
7.82E-4,3.9752812
7.84E-4,3.9752812
7.86E-4,3.9752812
7.88E-4,3.9752812
7.9E-4,3.9752812
7.92E-4,3.9752812
7.94E-4,3.9752812
7.96E-4,3.9752812
7.98E-4,3.9752812
8.0E-4,3.9752812
8.02E-4,3.9752812
8.04E-4,3.9752812
8.06E-4,3.9752812
8.08E-4,3.9752812
8.1E-4,3.9752812
8.12E-4,3.9752812
8.1399997E-4,3.9752812
8.16E-4,3.9752812
8.18E-4,3.9752812
8.2E-4,3.9752812
8.22E-4,3.9752812
8.24E-4,3.9752812
8.26E-4,3.9752812
8.28E-4,3.9752812
8.3E-4,3.9752812
8.32E-4,3.9752812
8.34E-4,3.9752812
8.36E-4,3.9752812
8.38E-4,3.9752812
8.4E-4,3.9752812
8.42E-4,3.9752812
8.44E-4,3.9752812
8.46E-4,3.9752812
8.48E-4,3.9752812
8.5E-4,3.9752812
8.52E-4,3.9752812
8.54E-4,3.9752812
8.56E-4,3.9752812
8.58E-4,3.9752812
8.6E-4,3.9752812
8.62E-4,3.9752812
8.64E-4,3.9752812
8.66E-4,3.9752812
8.68E-4,3.9752812
8.7E-4,3.9752812
8.72E-4,3.9752812
8.74E-4,3.9752812
8.76E-4,3.9752812
8.78E-4,3.9752812
8.8E-4,3.9752812
8.82E-4,3.9752812
8.84E-4,3.9752812
8.86E-4,3.9752812
8.88E-4,3.9752812
8.9E-4,3.9752812
8.92E-4,3.9752812
8.94E-4,3.9752812
8.96E-4,3.9752812
8.9799997E-4,3.9752812
9.0E-4,3.9752812
9.02E-4,3.9752812
9.04E-4,2.7732663
9.06E-4,2.727035
9.08E-4,2.727035
9.1E-4,2.727035
9.12E-4,2.727035
9.14E-4,2.727035
9.16E-4,2.727035
9.18E-4,2.727035
9.2E-4,2.727035
9.22E-4,2.727035
9.24E-4,2.6808028
9.26E-4,2.6808028
9.28E-4,2.6808028
9.3E-4,2.6808028
9.32E-4,2.6808028
9.34E-4,2.6808028
9.36E-4,2.6808028
9.38E-4,2.6808028
9.4E-4,2.6808028
9.42E-4,2.6808028
9.4399997E-4,2.6808028
9.46E-4,2.6808028
9.48E-4,2.6808028
9.5E-4,2.6808028
9.52E-4,2.6808028
9.54E-4,2.6808028
9.56E-4,2.6808028
9.58E-4,2.6808028
9.6E-4,2.6808028
9.62E-4,2.6808028
9.64E-4,2.6808028
9.66E-4,2.6808028
9.68E-4,2.6808028
9.7E-4,2.6808028
9.72E-4,2.6808028
9.74E-4,2.6808028
9.76E-4,2.6808028
9.78E-4,2.6808028
9.8E-4,2.6808028
9.82E-4,2.6808028
9.84E-4,2.542109
9.859999E-4,1.4325566
9.88E-4,1.4325566
9.9E-4,1.4325566
9.92E-4,1.4325566
9.94E-4,1.4325566
9.96E-4,1.4325566
9.98E-4,1.4325566
0.001,1.4325566
0.001002,1.4325566
0.001004,1.4325566
0.001006,1.4325566
0.001008,1.4325566
0.00101,1.4325566
0.001012,1.4325566
0.001014,1.4325566
0.001016,1.4325566
0.001018,1.4325566
0.00102,1.4325566
0.001022,1.4325566
0.001024,1.4325566
0.001026,1.3863249
0.001028,1.3863249
0.00103,1.3863249
0.001032,1.3863249
0.001034,1.3863249
0.001036,1.3863249
0.001038,1.3863249
0.00104,1.3863249
0.001042,1.3863249
0.001044,1.3863249
0.001046,1.3863249
0.001048,1.3863249
0.00105,1.3863249
0.001052,1.3863249
0.001054,1.3863249
0.001056,1.3863249
0.001058,1.3863249
0.00106,1.3863249
0.001062,1.3863249
0.001064,1.3863249
0.001066,0.5541601
0.001068,0.13807821
0.00107,0.13807821
0.001072,0.13807821
0.001074,0.13807821
0.001076,0.13807821
0.001078,0.13807821
0.00108,0.13807821
0.001082,0.13807821
0.001084,0.13807821
0.001086,0.13807821
0.001088,0.13807821
0.00109,0.13807821
0.001092,0.13807821
0.001094,0.091846466
0.001096,0.091846466
0.001098,0.091846466
0.0011,0.091846466
0.001102,0.091846466
0.001104,0.091846466
0.001106,0.091846466
0.001108,0.091846466
0.00111,0.091846466
0.001112,0.091846466
0.001114,0.091846466
0.001116,0.091846466
0.001118,0.091846466
0.00112,0.091846466
0.001122,0.091846466
0.001124,0.091846466
0.001126,0.091846466
0.001128,0.091846466
0.00113,0.091846466
0.001132,0.091846466
0.001134,0.091846466
0.001136,0.091846466
0.001138,0.091846466
0.00114,0.091846466
0.001142,0.091846466
0.001144,0.091846466
0.001146,0.091846466
0.001148,0.091846466
0.00115,0.091846466
0.001152,0.091846466
0.0011539999,0.091846466
0.001156,0.091846466
0.001158,0.091846466
0.00116,0.091846466
0.001162,0.091846466
0.001164,0.091846466
0.001166,0.091846466
0.001168,0.091846466
0.00117,0.091846466
0.001172,0.091846466
0.001174,0.091846466
0.001176,0.091846466
0.001178,0.091846466
0.00118,0.091846466
0.001182,0.091846466
0.001184,0.091846466
0.001186,0.091846466
0.001188,0.091846466
0.00119,0.091846466
0.001192,0.091846466
0.001194,0.091846466
0.001196,0.091846466
0.001198,0.091846466
0.0011999999,0.091846466
0.001202,0.091846466
0.001204,0.091846466
0.001206,0.091846466
0.001208,0.091846466
0.00121,0.091846466
0.001212,0.091846466
0.001214,0.091846466
0.001216,0.091846466
0.001218,0.091846466
0.00122,0.091846466
0.001222,0.091846466
0.001224,0.091846466
0.001226,0.091846466
0.001228,0.091846466
0.00123,0.091846466
0.001232,0.091846466
0.001234,0.091846466
0.001236,0.091846466
0.001238,0.091846466
0.00124,0.091846466
0.001242,0.091846466
0.001244,0.091846466
0.0012459999,0.091846466
0.001248,0.091846466
0.00125,0.091846466
0.001252,0.091846466
0.001254,0.091846466
0.001256,0.091846466
0.001258,0.091846466
0.00126,0.091846466
0.001262,0.091846466
0.001264,0.091846466
0.001266,0.091846466
0.001268,0.091846466
0.00127,0.091846466
0.001272,0.091846466
0.001274,0.091846466
0.001276,0.091846466
0.001278,0.091846466
0.00128,0.091846466
0.001282,0.091846466
0.001284,1.2938623
0.001286,1.3400936
0.001288,1.3400936
0.00129,1.3863249
0.001292,1.3863249
0.001294,1.3863249
0.001296,1.3863249
0.001298,1.3863249
0.0013,1.3863249
0.001302,1.3863249
0.001304,1.3863249
0.001306,1.3863249
0.001308,1.3863249
0.00131,1.3863249
0.001312,1.3863249
0.001314,1.3863249
0.001316,1.3863249
0.001318,1.3863249
0.00132,1.3863249
0.001322,1.3863249
0.001324,1.3863249
0.001326,1.3863249
0.001328,1.3863249
0.00133,1.3863249
0.001332,1.3863249
0.001334,1.3863249
0.001336,1.3863249
0.001338,1.3863249
0.00134,1.3863249
0.001342,1.3863249
0.001344,1.3863249
0.001346,1.3863249
0.001348,1.3863249
0.00135,1.3863249
0.001352,1.3863249
0.001354,1.3863249
0.001356,1.3863249
0.001358,1.3863249
0.00136,1.3863249
0.001362,1.3863249
0.001364,1.9411016
0.001366,2.6345725
0.0013679999,2.6345725
0.00137,2.6345725
0.001372,2.6345725
0.001374,2.6345725
0.001376,2.6345725
0.001378,2.6345725
0.00138,2.6808028
0.001382,2.6808028
0.001384,2.6808028
0.001386,2.6808028
0.001388,2.6808028
0.00139,2.6808028
0.001392,2.6808028
0.001394,2.6808028
0.001396,2.6808028
0.001398,2.6808028
0.0014,2.6808028
0.001402,2.6808028
0.001404,2.6808028
0.001406,2.6808028
0.001408,2.6808028
0.00141,2.6808028
0.001412,2.6808028
0.0014139999,2.6808028
0.001416,2.6808028
0.001418,2.6808028
0.00142,2.6808028
0.001422,2.6808028
0.001424,2.6808028
0.001426,2.6808028
0.001428,2.6808028
0.00143,2.6808028
0.001432,2.6808028
0.001434,2.6808028
0.001436,2.6808028
0.001438,2.6808028
0.00144,2.6808028
0.001442,2.6808028
0.001444,2.6808028
0.001446,3.6516623
0.001448,3.92905
0.00145,3.92905
0.001452,3.92905
0.001454,3.9752812
0.001456,3.9752812
0.001458,3.9752812
0.0014599999,3.9752812
0.001462,3.9752812
0.001464,3.9752812
0.001466,3.9752812
0.001468,3.9752812
0.00147,3.9752812
0.001472,3.9752812
0.001474,3.9752812
0.001476,3.9752812
0.001478,3.9752812
0.00148,3.9752812
0.001482,3.9752812
0.001484,3.9752812
0.001486,3.9752812
0.001488,3.9752812
0.00149,3.9752812
0.001492,3.9752812
0.001494,3.9752812
0.001496,3.9752812
0.001498,3.9752812
0.0015,3.9752812
0.001502,3.9752812
0.001504,3.9752812
0.001506,3.9752812
0.001508,3.9752812
0.00151,3.9752812
0.001512,3.9752812
0.001514,3.9752812
0.001516,3.9752812
0.001518,3.9752812
0.00152,3.9752812
0.001522,3.9752812
0.001524,3.9752812
0.001526,3.9752812
0.001528,3.9752812
0.00153,3.9752812
0.001532,3.9752812
0.001534,3.9752812
0.001536,3.9752812
0.001538,3.9752812
0.00154,3.9752812
0.001542,3.9752812
0.001544,3.9752812
0.001546,3.9752812
0.001548,3.9752812
0.00155,3.9752812
0.001552,3.9752812
0.001554,3.9752812
0.001556,3.9752812
0.001558,3.9752812
0.00156,3.9752812
0.001562,3.9752812
0.001564,3.9752812
0.001566,3.9752812
0.001568,3.9752812
0.00157,3.9752812
0.001572,3.9752812
0.001574,3.9752812
0.001576,3.9752812
0.001578,3.9752812
0.00158,3.9752812
0.0015819999,3.9752812
0.001584,3.9752812
0.001586,3.9752812
0.001588,3.9752812
0.00159,3.9752812
0.001592,3.9752812
0.001594,3.9752812
0.001596,3.9752812
0.001598,3.9752812
0.0016,3.9752812
0.001602,3.9752812
0.001604,3.9752812
0.001606,3.9752812
0.001608,3.9752812
0.00161,3.9752812
0.001612,3.9752812
0.001614,3.9752812
0.001616,3.9752812
0.001618,3.9752812
0.00162,3.9752812
0.001622,3.9752812
0.001624,3.9752812
0.001626,3.9752812
0.0016279999,3.9752812
0.00163,3.9752812
0.001632,3.9752812
0.001634,3.9752812
0.001636,3.9752812
0.001638,3.9752812
0.00164,3.9752812
0.001642,3.9752812
0.001644,3.9752812
0.001646,3.9752812
0.001648,3.9752812
0.00165,3.9752812
0.001652,3.9752812
0.001654,3.9752812
0.001656,3.9752812
0.001658,3.9752812
0.00166,3.9752812
0.001662,3.9752812
0.001664,3.9752812
0.001666,3.9752812
0.001668,3.9752812
0.00167,3.9752812
0.001672,3.9752812
0.0016739999,3.9752812
0.001676,3.9752812
0.001678,3.9752812
0.00168,3.9752812
0.001682,3.9752812
0.001684,3.9752812
0.001686,3.9752812
0.001688,3.9752812
0.00169,3.9752812
0.001692,3.9752812
0.001694,3.9752812
0.001696,3.9752812
0.001698,3.9752812
0.0017,3.9752812
0.001702,3.9752812
0.001704,3.9752812
0.001706,3.9752812
0.001708,3.9752812
0.00171,3.9752812
0.001712,3.9752812
0.001714,3.9752812
0.001716,4.0215135
0.001718,2.7732663
0.00172,2.727035
0.001722,2.727035
0.001724,2.727035
0.001726,2.727035
0.001728,2.727035
0.00173,2.727035
0.001732,2.727035
0.001734,2.727035
0.001736,2.6808028
0.001738,2.727035
0.00174,2.6808028
0.001742,2.6808028
0.001744,2.6808028
0.001746,2.6808028
0.001748,2.6808028
0.0017499999,2.6808028
0.001752,2.6808028
0.001754,2.6808028
0.001756,2.6808028
0.001758,2.6808028
0.00176,2.6808028
0.001762,2.6808028
0.001764,2.6808028
0.001766,2.6808028
0.001768,2.6808028
0.00177,2.6808028
0.001772,1.5250192
0.001774,1.4325566
0.001776,1.4325566
0.001778,1.4325566
0.00178,1.4325566
0.001782,1.4325566
0.001784,1.4325566
0.001786,1.4325566
0.001788,1.4325566
0.00179,1.4325566
0.001792,1.4325566
0.001794,1.4325566
0.0017959999,1.4325566
0.001798,1.4325566
0.0018,1.4325566
0.001802,1.4325566
0.001804,1.4325566
0.001806,1.4325566
0.001808,1.4325566
0.00181,1.3863249
0.001812,1.4325566
0.001814,1.3863249
0.001816,1.3863249
0.001818,1.3863249
0.00182,1.3863249
0.001822,1.3863249
0.001824,1.3863249
0.001826,1.3863249
0.001828,1.3863249
0.00183,1.3863249
0.001832,1.3863249
0.001834,1.3863249
0.001836,1.3863249
0.001838,1.3863249
0.00184,1.3863249
0.0018419999,1.3863249
0.001844,1.3863249
0.001846,1.3863249
0.001848,1.3863249
0.00185,1.3863249
0.001852,1.3863249
0.001854,1.3863249
0.001856,1.3863249
0.001858,1.3863249
0.00186,1.3863249
0.001862,1.3863249
0.001864,1.3863249
0.001866,1.3863249
0.001868,1.3863249
0.00187,1.3863249
0.001872,1.3863249
0.001874,1.3863249
0.001876,1.3863249
0.001878,1.3863249
0.00188,0.4154663
0.001882,0.13807821
0.001884,0.13807821
0.001886,0.13807821
0.0018879999,0.13807821
0.00189,0.13807821
0.001892,0.13807821
0.001894,0.13807821
0.001896,0.13807821
0.001898,0.13807821
0.0019,0.13807821
0.001902,0.13807821
0.001904,0.13807821
0.001906,0.091846466
0.001908,0.091846466
0.00191,0.091846466
0.001912,0.091846466
0.001914,0.091846466
0.001916,0.091846466
0.001918,0.091846466
0.00192,0.091846466
0.001922,0.091846466
0.001924,0.091846466
0.001926,0.091846466
0.001928,0.091846466
